Provincia,Partido,Localidad,Link Indec,Otros,Total general,less than 1 Mbps,"b'ween 1 and 10,2 Mbps",b'ween 11 and 27 Mbps,b'ween 30 and 58 Mbps,b'ween 59 and 120 Mbps,b'ween 122 and 256 Mbps,b'ween 275 and 540 Mbps,b'ween 600 and 1024 Mbps
SANTA FE,General López,Labordeboy,82042150,0.0,215.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Maggiolo,82042170,0.0,129.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,María Teresa,82042180,0.0,1094.0,10.0,1083.0,1.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Melincué (Est. San Urbano),82042190,0.0,202.0,0.0,201.0,0.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Miguel Torres,82042200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Murphy,82042210,0.0,717.0,0.0,716.0,0.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Rufino,82042220,0.0,7220.0,0.0,1216.0,5616.0,141.0,172.0,0.0,75.0,0.0
SANTA FE,General López,San Eduardo,82042230,0.0,305.0,0.0,243.0,62.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,San Francisco de Santa Fe,82042240,0.0,46.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,San Gregorio,82042250,96.0,1174.0,81.0,967.0,0.0,30.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Sancti Spiritu,82042260,0.0,1058.0,1.0,899.0,158.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Santa Isabel,82042270,0.0,1348.0,1.0,175.0,23.0,845.0,281.0,23.0,0.0,0.0
SANTA FE,General López,Teodelina,82042280,0.0,1100.0,0.0,1099.0,0.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Venado Tuerto,82042290,636.0,21432.0,0.0,5245.0,1968.0,2048.0,4797.0,0.0,6719.0,19.0
SANTA FE,General López,Villa Cañás,82042300,0.0,2868.0,0.0,2490.0,290.0,88.0,0.0,0.0,0.0,0.0
SANTA FE,General López,Wheelwright,82042310,0.0,1437.0,1.0,16.0,1293.0,119.0,8.0,0.0,0.0,0.0
SANTA FE,General Obligado,Arroyo Ceibal,82049010,0.0,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,750.0,5601.0,0.0,1111.0,34.0,1582.0,1772.0,61.0,284.0,7.0
SANTA FE,General Obligado,Berna,82049030,10.0,58.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,El Araza,82049040,0.0,126.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,El Rabón,82049050,0.0,165.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Florencia,82049060,0.0,587.0,1.0,546.0,40.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Guadalupe Norte,82049070,0.0,85.0,0.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,0.0,86.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,La Isleta,82049090,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,La Sarita,82049100,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Lanteri,82049110,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Las Garzas,82049120,0.0,91.0,0.0,77.0,14.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Las Toscas,82049130,0.0,2246.0,1.0,2240.0,5.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Los Laureles,82049140,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Malabrigo,82049150,160.0,1828.0,0.0,664.0,128.0,376.0,0.0,500.0,0.0,0.0
SANTA FE,General Obligado,Paraje San Manuel,82049160,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Reconquista,82049180,801.0,27122.0,1.0,3821.0,5699.0,10682.0,2943.0,198.0,2957.0,20.0
SANTA FE,General Obligado,San Antonio de Obligado,82049190,0.0,264.0,6.0,256.0,2.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,0.0,213.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Villa Ana,82049210,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Villa Guillermina,82049220,0.0,430.0,1.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,General Obligado,Villa Ocampo,82049230,0.0,3668.0,1.0,3652.0,15.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Barrio Cicarelli,82056010,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Bustinza,82056020,0.0,383.0,0.0,287.0,90.0,6.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Cañada de Gómez,82056030,6.0,9154.0,0.0,1533.0,348.0,743.0,4762.0,0.0,1759.0,3.0
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,1.0,506.0,0.0,464.0,41.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Classon,82056050,0.0,159.0,0.0,21.0,138.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Colonia Médici,82056060,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Correa,82056070,0.0,1767.0,0.0,90.0,1652.0,24.0,0.0,0.0,0.0,1.0
SANTA FE,Iriondo,Larguía,82056080,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Lucio V. López,82056090,0.0,36.0,0.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0
SANTA FE,Iriondo,Oliveros,82056100,1251.0,3361.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Pueblo Andino,82056110,0.0,1170.0,0.0,15.0,399.0,0.0,0.0,756.0,0.0,0.0
SANTA FE,Iriondo,Salto Grande,82056120,0.0,582.0,0.0,553.0,23.0,6.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Serodino,82056130,0.0,340.0,0.0,315.0,25.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Totoras,82056140,0.0,1545.0,0.0,458.0,682.0,405.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Villa Eloísa,82056150,0.0,1101.0,0.0,644.0,455.0,2.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0.0,37.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,2.0,120.0,0.0,83.0,35.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Angel Gallardo,82063010,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Arroyo Aguiar,82063020,2.0,141.0,0.0,122.0,17.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Arroyo Leyes,82063030,0.0,1309.0,0.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Cabal,82063040,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Candioti,82063060,0.0,252.0,0.0,206.0,41.0,5.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Emilia,82063070,0.0,256.0,0.0,238.0,18.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Laguna Paiva,82063080,0.0,1896.0,0.0,1682.0,214.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Llambi Campbell,82063090,73.0,445.0,0.0,342.0,30.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Monte Vera,82063100,0.0,263.0,3.0,231.0,29.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Nelson,82063110,3.0,448.0,0.0,390.0,55.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,La Capital,Recreo,82063140,0.0,1336.0,0.0,1213.0,89.0,1.0,11.0,0.0,22.0,0.0
SANTA FE,La Capital,San José del Rincón,82063160,1.0,4365.0,1.0,3886.0,329.0,124.0,24.0,0.0,0.0,0.0
SANTA FE,La Capital,Santa Fe,82063170,28.0,127954.0,14.0,17235.0,3966.0,41848.0,34277.0,699.0,29807.0,80.0
SANTA FE,La Capital,Santo Tomé,82063180,133.0,923.0,0.0,282.0,93.0,18.0,121.0,0.0,276.0,0.0
SANTA FE,La Capital,Sauce Viejo,82063190,58.0,1210.0,0.0,818.0,162.0,2.0,170.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Cavour,82070010,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Cululú,82070020,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Elisa,82070030,0.0,235.0,0.0,165.0,62.0,8.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Empalme San Carlos,82070040,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Esperanza,82070050,2.0,10394.0,3.0,1758.0,367.0,485.0,4878.0,0.0,2898.0,3.0
SANTA FE,Las Colonias,Felicia,82070060,0.0,443.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Franck,82070070,1.0,428.0,0.0,243.0,23.0,0.0,161.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Grutly,82070080,0.0,114.0,0.0,21.0,93.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Hipatia,82070090,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Humboldt,82070100,0.0,490.0,0.0,417.0,70.0,2.0,1.0,0.0,0.0,0.0
SANTA FE,Las Colonias,La Pelada,82070120,1.0,176.0,0.0,161.0,14.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Las Tunas,82070130,0.0,112.0,1.0,1.0,2.0,0.0,0.0,88.0,20.0,0.0
SANTA FE,Las Colonias,María Luisa,82070140,0.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Matilde,82070150,0.0,155.0,0.0,134.0,21.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Nuevo Torino,82070160,72.0,155.0,0.0,5.0,78.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,OTROS,Sin Datos,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Pilar,82070170,0.0,124.0,0.0,2.0,112.0,0.0,10.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Progreso,82070190,0.0,621.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Providencia,82070200,0.0,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Sa Pereyra,82070210,0.0,57.0,0.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,San Agustín,82070220,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,San Carlos Centro,82070230,0.0,4417.0,0.0,213.0,209.0,398.0,2645.0,0.0,946.0,6.0
SANTA FE,Las Colonias,San Carlos Norte,82070240,0.0,380.0,0.0,152.0,0.0,4.0,71.0,0.0,153.0,0.0
SANTA FE,Las Colonias,San Carlos Sud,82070250,0.0,715.0,0.0,9.0,31.0,55.0,446.0,0.0,174.0,0.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0.0,119.0,0.0,0.0,0.0,0.0,0.0,95.0,24.0,0.0
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,1.0,2075.0,0.0,421.0,32.0,0.0,0.0,1258.0,349.0,14.0
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0.0,668.0,0.0,601.0,51.0,16.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Santo Domingo,82070300,0.0,255.0,0.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Las Colonias,Sarmiento,82070310,130.0,436.0,0.0,58.0,135.0,113.0,0.0,0.0,0.0,0.0
SANTA FE,OTROS,OTROS,Sin Datos,4771.0,4771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Acebal,82084010,1.0,1834.0,0.0,1762.0,63.0,8.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Albarellos,82084020,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Álvarez,82084030,1.0,1576.0,0.0,1480.0,95.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Alvear,82084040,0.0,5236.0,0.0,1937.0,116.0,256.0,1161.0,0.0,1766.0,0.0
SANTA FE,Rosario,Arbilla,82084050,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Arminda,82084060,0.0,126.0,0.0,114.0,12.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Arroyo Seco,82084070,0.0,5384.0,0.0,1657.0,307.0,275.0,1834.0,0.0,1310.0,1.0
SANTA FE,Rosario,Carmen del Sauce,82084080,0.0,205.0,0.0,136.0,32.0,37.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Coronel Bogado,82084090,0.0,593.0,0.0,584.0,9.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0.0,318.0,0.0,224.0,94.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Cuatro Esquinas,82084110,0.0,48.0,0.0,18.0,18.0,11.0,1.0,0.0,0.0,0.0
SANTA FE,Rosario,El Caramelo,82084120,0.0,568.0,0.0,403.0,122.0,42.0,1.0,0.0,0.0,0.0
SANTA FE,Rosario,Fighiera,82084130,0.0,595.0,0.0,559.0,36.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Funes,82084140,0.0,13016.0,3.0,4530.0,2006.0,425.0,2281.0,444.0,3322.0,5.0
SANTA FE,Rosario,General Lagos,82084150,1.0,543.0,0.0,540.0,1.0,0.0,1.0,0.0,0.0,0.0
SANTA FE,Rosario,Granadero Baigorria,82084160,0.0,4138.0,0.0,1432.0,81.0,324.0,1122.0,0.0,1179.0,0.0
SANTA FE,Rosario,Ibarlucea,82084170,0.0,1835.0,0.0,582.0,354.0,207.0,0.0,692.0,0.0,0.0
SANTA FE,Rosario,Kilómetro 101,82084180,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Monte Flores,82084200,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Pérez,82084210,11.0,3018.0,0.0,2709.0,181.0,117.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0.0,237.0,0.0,213.0,23.0,0.0,1.0,0.0,0.0,0.0
SANTA FE,Rosario,Pueblo Esther,82084230,0.0,854.0,1.0,241.0,226.0,381.0,5.0,0.0,0.0,0.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0.0,172.0,0.0,159.0,13.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Pueblo Uranga,82084250,0.0,243.0,0.0,95.0,138.0,7.0,3.0,0.0,0.0,0.0
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Rosario,82084270,37.0,329463.0,11.0,102524.0,12006.0,65088.0,70550.0,1.0,79168.0,78.0
SANTA FE,Rosario,Soldini,82084280,0.0,982.0,0.0,898.0,84.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Villa Amelia,82084290,0.0,284.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Villa del Plata,82084300,0.0,332.0,0.0,259.0,55.0,18.0,0.0,0.0,0.0,0.0
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,1.0,13316.0,0.0,11791.0,708.0,762.0,54.0,0.0,0.0,0.0
SANTA FE,Rosario,Zavalla,82084320,115.0,1739.0,0.0,1533.0,91.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Aguará Grande,82091010,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Ambrosetti,82091020,0.0,86.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Arrufo,82091030,4.0,271.0,0.0,253.0,14.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Capivara,82091050,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Ceres,82091060,0.0,3570.0,0.0,3483.0,86.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Colonia Ana,82091070,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Colonia Bossi,82091080,0.0,915.0,0.0,3.0,56.0,56.0,0.0,800.0,0.0,0.0
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Curupaity,82091110,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Hersilia,82091120,0.0,569.0,0.0,561.0,8.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Huanqueros,82091130,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,La Cabral,82091140,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,La Rubia,82091150,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Las Palmeras,82091170,0.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Moisés Ville,82091180,0.0,559.0,0.0,550.0,6.0,2.0,1.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Monigotes,82091190,0.0,57.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Ñanducita,82091200,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,OTROS,Sin Datos,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Palacios,82091210,0.0,71.0,0.0,66.0,4.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,San Cristóbal,82091220,548.0,3280.0,1.0,2133.0,416.0,182.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,San Guillermo,82091230,0.0,2733.0,0.0,2117.0,581.0,32.0,3.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Santurce,82091240,44.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Soledad,82091250,0.0,170.0,0.0,169.0,1.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Suardi,82091260,0.0,1560.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3.0,51.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,Alejandra,82098010,0.0,454.0,1.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,Colonia Durán,82098030,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,La Brava,82098040,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,Romang,82098050,195.0,1366.0,0.0,971.0,94.0,106.0,0.0,0.0,0.0,0.0
SANTA FE,San Javier,San Javier,82098060,0.0,1116.0,0.0,1107.0,8.0,1.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Arocena,82105010,400.0,584.0,0.0,175.0,9.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Barrancas,82105030,0.0,949.0,0.0,898.0,51.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Barrio Caima,82105040,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0.0,245.0,0.0,230.0,12.0,3.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Centeno,82105080,0.0,900.0,0.0,852.0,48.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Coronda,82105090,1098.0,4968.0,0.0,531.0,62.0,1326.0,1914.0,37.0,0.0,0.0
SANTA FE,San Jerónimo,Desvío Arijón,82105100,51.0,205.0,0.0,140.0,14.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Díaz,82105110,0.0,514.0,0.0,446.0,0.0,68.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Gaboto,82105120,201.0,441.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Gálvez,82105130,45.0,7469.0,0.0,5548.0,1264.0,592.0,20.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Gessler,82105140,42.0,261.0,0.0,131.0,21.0,67.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Irigoyen,82105150,0.0,407.0,0.0,394.0,3.0,10.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Larrechea,82105160,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Loma Alta,82105170,0.0,36.0,0.0,14.0,6.0,16.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,0.0,414.0,0.0,325.0,35.0,54.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Maciel,82105190,136.0,1458.0,0.0,474.0,848.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,Monje,82105200,0.0,613.0,0.0,464.0,149.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,San Eugenio,82105220,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,San Fabián,82105230,0.0,234.0,0.0,219.0,12.0,3.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,San Genaro,82105240,0.0,1366.0,0.0,506.0,811.0,49.0,0.0,0.0,0.0,0.0
SANTA FE,San Jerónimo,San Genaro Norte,82105250,0.0,1082.0,0.0,1026.0,54.0,2.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Angeloni,82112010,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Cayastacito,82112020,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Colonia Dolores,82112030,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Esther,82112040,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Gobernador Crespo,82112050,1.0,1487.0,0.0,1159.0,327.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,249.0,615.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Marcelino Escalada,82112080,0.0,318.0,0.0,307.0,11.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Naré,82112090,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,OTROS,Sin Datos,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Pedro Gómez Cello,82112100,2.0,94.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Ramayón,82112110,0.0,144.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,San Bernardo,82112120,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,San Justo,82112130,550.0,8047.0,0.0,3003.0,304.0,68.0,735.0,0.0,3386.0,1.0
SANTA FE,San Justo,San Martín Norte,82112140,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,29.0,348.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Justo,Videla,82112170,0.0,379.0,0.0,286.0,88.0,5.0,0.0,0.0,0.0,0.0
SANTA FE,San Lorenzo,Aldao,82119010,0.0,460.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,0.0,7085.0,1.0,4478.0,966.0,483.0,537.0,0.0,620.0,0.0
SANTA FE,San Lorenzo,Carcarañá,82119030,0.0,917.0,0.0,855.0,62.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0.0,238.0,0.0,227.0,11.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,0.0,3188.0,0.0,2461.0,560.0,136.0,31.0,0.0,0.0,0.0
SANTA FE,San Lorenzo,Fuentes,82119060,1.0,849.0,0.0,82.0,766.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,35.0,560.0,0.0,47.0,0.0,0.0,0.0,478.0,0.0,0.0
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,215.0,2834.0,2.0,10.0,2606.0,1.0,0.0,0.0,0.0,0.0
